job_id,mode,distance,level,seed,ratio,accuracy,precision,recall,f1,f2,auc,auc_pr
manual_20260505_223022,mixed,wasserstein,out_domain,999,,0.6382120380829434,0.09821428571428571,0.9236641221374046,0.17754952311078503,0.3445330296127562,0.9216724438413604,0.7520024883865276
manual_20260505_230029,mixed,wasserstein,out_domain,1337,,0.5786670969824108,0.054945054945054944,0.5534351145038168,0.09996552912788693,0.19663683211282887,0.6303452799732471,0.07592522571904088
manual_20260505_233035,mixed,wasserstein,out_domain,2024,,0.5525254155236404,0.06811145510835913,0.7557251908396947,0.12496055538024614,0.2503160556257901,0.7512434323491771,0.2224988543296957
manual_20260505_091515,source_only,dtw,in_domain,0,,0.35342902711323765,0.047917168312063566,0.6655518394648829,0.08939802336028752,0.18601607777154608,0.5015344510731636,0.04919297352927328
manual_20260505_035153,source_only,dtw,in_domain,1,,0.5572567783094099,0.04815760671287851,0.4414715719063545,0.0868421052631579,0.16764033528067054,0.5024267235898818,0.05119038687367261
manual_20260505_105140,source_only,dtw,in_domain,3,,0.3617224880382775,0.04697822363591877,0.6421404682274248,0.08755129958960328,0.18171493469619535,0.5026104432292312,0.04936968756061459
manual_20260505_042201,source_only,dtw,in_domain,7,,0.3448165869218501,0.047517224994060345,0.6688963210702341,0.08873114463176575,0.18501387604070305,0.5036040976201025,0.04980745522719502
manual_20260505_045209,source_only,dtw,in_domain,13,,0.430622009569378,0.047829693115841856,0.5785953177257525,0.08835546475995915,0.1797215873675462,0.5058821091238646,0.048709984838609714
manual_20260505_194213,source_only,dtw,in_domain,42,,0.33811802232854865,0.04747356051703878,0.6755852842809364,0.08871321914800176,0.18528710328380116,0.5038729556289065,0.04973682335406881
14895556,source_only,dtw,in_domain,99,,0.47607655502392343,0.046751669702489375,0.5150501672240803,0.0857222376843863,0.1714922048997773,0.5250018343957893,0.05269408864307511
manual_20260505_052216,source_only,dtw,in_domain,123,,0.40271132376395535,0.04871660555264536,0.6220735785953178,0.0903570561088171,0.18548065416832868,0.5019164534940058,0.050736766519124524
manual_20260505_122032,source_only,dtw,in_domain,256,,0.2896331738437002,0.04689203925845147,0.7190635451505016,0.08804258804258805,0.18595398719944647,0.5048806130410698,0.0495665464896871
manual_20260505_055222,source_only,dtw,in_domain,512,,0.3395534290271132,0.04693396226415095,0.6655518394648829,0.08768451200705,0.18303899926416484,0.5047086559396055,0.049419013917142804
14897804,source_only,dtw,in_domain,777,,0.4751196172248804,0.047762998790810154,0.5284280936454849,0.0876074299972276,0.1753996447602131,0.5187122373523311,0.052745949896201134
manual_20260505_062230,source_only,dtw,in_domain,999,,0.5165869218500797,0.04798146922567836,0.48494983277591974,0.08732309545317675,0.171882408724514,0.5060064559529364,0.0505698822828549
manual_20260505_062230,source_only,dtw,in_domain,1337,,0.29330143540669856,0.047128452433143356,0.7190635451505016,0.08845916478090927,0.18669676971170546,0.5068079888916832,0.04982568073924557
manual_20260505_130644,source_only,dtw,in_domain,2024,,0.39553429027113235,0.04744620171117449,0.6120401337792643,0.08806544754571703,0.1810805462101722,0.5047187381149357,0.048873424189605594
manual_20260505_011746,source_only,dtw,out_domain,0,,0.47245246221355436,0.03790446841294299,0.4979757085020243,0.070446735395189,0.14528703047484054,0.5068687439247263,0.04085252782875781
manual_20260506_154802,source_only,dtw,out_domain,1,,0.4586380627336259,0.038875598086124404,0.5263157894736842,0.07240323029796714,0.15004616805170823,0.5046566244990683,0.040704669200226314
manual_20260504_175024,source_only,dtw,out_domain,3,,0.47667804323094426,0.037636080870917576,0.4898785425101215,0.06990179087232813,0.14394480133238163,0.502200465868101,0.04045159422724856
manual_20260504_182031,source_only,dtw,out_domain,7,,0.46026328620185275,0.03788334335538184,0.5101214574898786,0.07052896725440806,0.14603616133518776,0.5034076373303208,0.04072074083994242
manual_20260504_185039,source_only,dtw,out_domain,13,,0.47667804323094426,0.037636080870917576,0.4898785425101215,0.06990179087232813,0.14394480133238163,0.5013634662341597,0.040803963400980525
manual_20260506_154808,source_only,dtw,out_domain,42,,0.4703396717048594,0.03860294117647059,0.5101214574898786,0.07177442324124181,0.14816556914393228,0.5032842467208946,0.0409073669516256
14895697,source_only,dtw,out_domain,99,,0.606045831301804,0.036611323967645805,0.3481781376518219,0.0662557781201849,0.12885825591848965,0.5063792945073355,0.043501866371639594
manual_20260506_154803,source_only,dtw,out_domain,123,,0.4677393141556964,0.0389768574908648,0.5182186234817814,0.0725007080147267,0.14981273408239698,0.5044544010002866,0.04551256504083148
manual_20260504_192017,source_only,dtw,out_domain,256,,0.48642938404030556,0.040101041995579415,0.5141700404858299,0.07439953134153486,0.15282791817087846,0.5007081249974293,0.039971408037438316
manual_20260504_192047,source_only,dtw,out_domain,512,,0.472127417519909,0.03788112103480135,0.4979757085020243,0.07040641099026904,0.14521841794569065,0.5038847476867688,0.04078725310004379
14897904,source_only,dtw,out_domain,777,,0.6110840240533073,0.04456706281833616,0.4251012145748988,0.08067614291202459,0.15699760765550239,0.516519260588628,0.042733705970045
manual_20260504_195024,source_only,dtw,out_domain,999,,0.49211766617909963,0.0399616368286445,0.5060728744939271,0.07407407407407407,0.15184645286686105,0.5009309135977823,0.040806942062949894
manual_20260504_195054,source_only,dtw,out_domain,1337,,0.4659515683406468,0.03800547278808148,0.5060728744939271,0.07070135746606335,0.14613046527940143,0.5026419300484926,0.040293887681585774
manual_20260504_202033,source_only,dtw,out_domain,2024,,0.48529172761254674,0.04030226700251889,0.5182186234817814,0.07478819748758399,0.15369836695485112,0.5071573408501064,0.04261531616843255
manual_20260505_010914,source_only,mmd,in_domain,0,,0.6034039820166988,0.04214075010535188,0.3367003367003367,0.0749063670411985,0.14040999719180006,0.525672052396045,0.051061497080104615
manual_20260506_200727,source_only,mmd,in_domain,1,,0.41570327552986513,0.045182362547632006,0.5589225589225589,0.0836061445479728,0.1707116412998766,0.5199479763634207,0.05149586977253451
manual_20260504_201702,source_only,mmd,in_domain,3,,0.5001605651894669,0.046975546975546977,0.49158249158249157,0.08575624082232011,0.16992551210428306,0.5134132308301925,0.055365765364360726
manual_20260504_100219,source_only,mmd,in_domain,7,,0.4881181759794477,0.04672311069300721,0.5016835016835017,0.08548479632816983,0.1702079049577336,0.5184078178514193,0.05101404543756012
manual_20260504_100300,source_only,mmd,in_domain,13,,0.4147398843930636,0.0468327016783974,0.5824915824915825,0.08669506389376096,0.17718148299877098,0.5219286667609042,0.052372486299159186
manual_20260503_172507,source_only,mmd,in_domain,42,,0.4296724470134875,0.04627822693058266,0.5589225589225589,0.0854788877445932,0.1738219895287958,0.5196942163726854,0.051448701357765636
14895821,source_only,mmd,in_domain,99,,0.46371226718047526,0.043504350435043505,0.4882154882154882,0.07988980716253444,0.1603627516036275,0.5245565302891217,0.050454823950758954
manual_20260503_181224,source_only,mmd,in_domain,123,,0.422286448298009,0.04718792866941015,0.5791245791245792,0.08726534753932014,0.17794330643492653,0.5139093968970887,0.051635799831269646
manual_20260504_100221,source_only,mmd,in_domain,256,,0.4290301862556198,0.044705224923162895,0.5387205387205387,0.0825593395252838,0.16782043213761277,0.5215948616724202,0.05180039590690497
manual_20260504_100304,source_only,mmd,in_domain,512,,0.5181438664097624,0.04752342704149933,0.4781144781144781,0.08645357686453577,0.17001915708812262,0.5016500076355075,0.049228634338985694
14898068,source_only,mmd,in_domain,777,,0.46499678869621064,0.04525022475277195,0.5084175084175084,0.08310401761144744,0.16685082872928175,0.5208250662642839,0.049643758978628494
manual_20260504_100304,source_only,mmd,in_domain,999,,0.4309569685292229,0.04612804025719877,0.5555555555555556,0.08518327310273618,0.1731374606505771,0.5183476421041755,0.05419189353890688
manual_20260504_100249,source_only,mmd,in_domain,1337,,0.4836223506743738,0.046598322460391424,0.5050505050505051,0.08532423208191127,0.17018379850238258,0.5143732043074482,0.04954619434423298
manual_20260505_031143,source_only,mmd,in_domain,2024,,0.4142581888246628,0.04679469840411144,0.5824915824915825,0.08662994491737606,0.17707267144319344,0.5168370037700674,0.05158405476429828
manual_20260506_234403,source_only,mmd,out_domain,0,,0.5012106537530266,0.034719947592531934,0.42570281124497994,0.06420351302241066,0.13089651765868116,0.53186509914532,0.04344919379016791
manual_20260507_014017,source_only,mmd,out_domain,1,,0.5315577078288942,0.03699825479930192,0.42570281124497994,0.0680796403339756,0.13727013727013726,0.5279510237384115,0.04242722811444551
manual_20260507_040751,source_only,mmd,out_domain,3,,0.5460855528652139,0.03383048381229538,0.37349397590361444,0.06204136090727151,0.12416555407209612,0.5321136547535584,0.04381772678338404
manual_20260507_041249,source_only,mmd,out_domain,7,,0.5560936238902341,0.033917256802087216,0.3654618473895582,0.06207366984993179,0.12367491166077738,0.5249339098742768,0.0424967663226975
manual_20260507_051113,source_only,mmd,out_domain,13,,0.5510895883777239,0.03558327219369039,0.3895582329317269,0.06521008403361345,0.13030628694250404,0.5281543260158023,0.0432205987137048
manual_20260503_135344,source_only,mmd,out_domain,42,,0.5720742534301856,0.03304821150855365,0.3413654618473896,0.06026231832683446,0.11911434977578474,0.5251365367288191,0.042923975869114214
14895979,source_only,mmd,out_domain,99,,0.5129943502824859,0.042630535360211504,0.5180722891566265,0.07877862595419848,0.16036797613127798,0.5361256664734957,0.049693538447586616
manual_20260503_135345,source_only,mmd,out_domain,123,,0.5898305084745763,0.03376729048006509,0.3333333333333333,0.06132249722940525,0.12015055008685582,0.5239694060466555,0.04300175606595609
