job_id,mode,distance,level,seed,ratio,accuracy,precision,recall,f1,f2,auc,auc_pr
manual_20260505_095326,mixed,dtw,in_domain,0,0.1,0.3291866028708134,0.05246277205040092,0.7658862876254181,0.09819897084048028,0.20589821974465025,0.5864151649359866,0.0774815804731628
manual_20260506_003217,mixed,dtw,in_domain,0,0.5,0.5776714513556619,0.0522302706824247,0.45819397993311034,0.09377138945927448,0.17936632626341975,0.5388917112756249,0.061915743852223
manual_20260505_151514,mixed,dtw,in_domain,1,0.1,0.5401913875598087,0.08241758241758242,0.8528428093645485,0.15030946065428824,0.2972027972027972,0.8483859277477709,0.614908442242882
manual_20260505_102333,mixed,dtw,in_domain,1,0.5,0.5503987240829346,0.051601423487544484,0.48494983277591974,0.09327758121582502,0.18097853220169746,0.536118552938982,0.062482786124247264
manual_20260505_102333,mixed,dtw,in_domain,3,0.1,0.5277511961722487,0.07799619530754598,0.822742474916388,0.1424847958297133,0.2827586206896552,0.8100350131544383,0.49043184603075934
manual_20260505_102334,mixed,dtw,in_domain,3,0.5,0.5666666666666667,0.0663558106169297,0.6187290969899666,0.1198574667962423,0.23217871485943778,0.6285519363657903,0.10582990550395686
manual_20260505_155021,mixed,dtw,in_domain,7,0.1,0.33078149920255184,0.052583237657864525,0.7658862876254181,0.09840996991834981,0.20626914069537022,0.5678790855915073,0.06589761342937721
manual_20260505_105340,mixed,dtw,in_domain,7,0.5,0.5390749601275917,0.030785947120608476,0.2842809364548495,0.05555555555555555,0.10740459944402325,0.6120602981299245,0.09828362189301848
manual_20260505_105340,mixed,dtw,in_domain,13,0.1,0.5467304625199362,0.0821557673348669,0.8361204013377926,0.14961101137043686,0.2948808681292757,0.8394536805261104,0.5866235871508074
manual_20260505_105340,mixed,dtw,in_domain,13,0.5,0.6033492822966507,0.059935639581657284,0.4983277591973244,0.10700179533213644,0.20233568712656166,0.5646567103318212,0.09975982608642012
manual_20260506_004622,mixed,dtw,in_domain,42,0.1,0.5086124401913875,0.07668898356664638,0.842809364548495,0.14058577405857742,0.2811244979919678,0.8155925322447571,0.5175075348939759
manual_20260505_160624,mixed,dtw,in_domain,42,0.5,0.5953748006379586,0.06560559006211181,0.5652173913043478,0.11756521739130435,0.22401908801696716,0.6244736964447449,0.09868548644741161
manual_20260505_112348,mixed,dtw,in_domain,123,0.1,0.29282296650717704,0.05239229270404849,0.8093645484949833,0.09841398942659618,0.20808254514187444,0.5865596761157187,0.078907162222126
