job_id,mode,distance,level,seed,ratio,accuracy,precision,recall,f1,f2,auc,auc_pr
14961344,mixed,dtw,in_domain,0,0.1,0.5896331738437002,0.061342592592592594,0.5317725752508361,0.10999654098927707,0.20987328405491024,0.5830244733603722,0.06670927366667596
14961344,mixed,dtw,in_domain,0,0.5,0.47926634768740034,0.04814137720901889,0.5284280936454849,0.08824350740016755,0.17641804376953998,0.5049220619840937,0.04956591201739177
14961344,mixed,dtw,in_domain,1,0.1,0.8347687400318979,0.1826012058570198,0.7090301003344481,0.29041095890410956,0.44972422571064913,0.8165979491735137,0.3848761269923129
14961344,mixed,dtw,in_domain,1,0.5,0.43811802232854863,0.04946897708216881,0.5919732441471572,0.09130771214856848,0.18537913699204026,0.5154388910951427,0.04921814650415382
14962603,mixed,dtw,in_domain,3,0.1,0.9202551834130781,0.33816425120772947,0.7023411371237458,0.45652173913043476,0.5778756191524491,0.8352057239870074,0.6604735092333229
14962603,mixed,dtw,in_domain,3,0.5,0.48229665071770333,0.052807283763277695,0.5819397993311036,0.09682804674457429,0.1937207748830995,0.5427599058772921,0.056889394732652754
14962603,mixed,dtw,in_domain,7,0.1,0.805103668261563,0.14636015325670498,0.6387959866220736,0.23815461346633415,0.3818472610955618,0.7795140279466699,0.2950279170994364
14961356,mixed,dtw,in_domain,7,0.5,0.43301435406698563,0.04651810584958217,0.5585284280936454,0.08588326047827205,0.17446719598829918,0.5020819692056758,0.04997971173194256
14961356,mixed,dtw,in_domain,13,0.1,0.8178628389154705,0.16521048451151707,0.6956521739130435,0.26700898587933247,0.42362525458248473,0.7962274740397988,0.29973222147406753
14961356,mixed,dtw,in_domain,13,0.5,0.4296650717703349,0.04924346629986245,0.5986622073578596,0.09100152516522624,0.1852618505485407,0.5230797796932667,0.05397765238046436
14961356,mixed,dtw,in_domain,42,0.1,0.9414673046251993,0.43004115226337447,0.6989966555183946,0.532484076433121,0.6212841854934602,0.8366491554217736,0.7118599931814237
14961356,mixed,dtw,in_domain,42,0.5,0.7073365231259968,0.10975609756097561,0.7224080267558528,0.1905602117335686,0.3413400758533502,0.7733252526565133,0.26618374473593576
