CONDITION	MODE	DIST	DOMAIN	RATIO	SEED	TRAIN_JOBID	TAG
smote_plain	target_only	dtw	out_domain	0.5	2024	manual_20260504_232118	smote_plain_knn_dtw_out_domain_target_only_split2_ratio0.5_s2024
smote_plain	target_only	dtw	out_domain	0.5	256	manual_20260504_222104	smote_plain_knn_dtw_out_domain_target_only_split2_ratio0.5_s256
smote_plain	target_only	dtw	out_domain	0.5	3	manual_20260504_212049	smote_plain_knn_dtw_out_domain_target_only_split2_ratio0.5_s3
smote_plain	target_only	dtw	out_domain	0.5	42	manual_20260504_004213	smote_plain_knn_dtw_out_domain_target_only_split2_ratio0.5_s42
smote_plain	target_only	dtw	out_domain	0.5	512	manual_20260504_222103	smote_plain_knn_dtw_out_domain_target_only_split2_ratio0.5_s512
smote_plain	target_only	dtw	out_domain	0.5	7	manual_20260505_110042	smote_plain_knn_dtw_out_domain_target_only_split2_ratio0.5_s7
smote_plain	target_only	dtw	out_domain	0.5	999	manual_20260504_225111	smote_plain_knn_dtw_out_domain_target_only_split2_ratio0.5_s999
smote_plain	target_only	mmd	in_domain	0.1	0	manual_20260504_104900	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.1_s0
smote_plain	target_only	mmd	in_domain	0.1	123	manual_20260503_163131	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.1_s123
smote_plain	target_only	mmd	in_domain	0.1	13	manual_20260505_055052	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.1_s13
smote_plain	target_only	mmd	in_domain	0.1	1337	manual_20260504_124925	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.1_s1337
smote_plain	target_only	mmd	in_domain	0.1	2024	manual_20260504_124925	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.1_s2024
smote_plain	target_only	mmd	in_domain	0.1	256	manual_20260504_114914	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.1_s256
smote_plain	target_only	mmd	in_domain	0.1	3	manual_20260504_111907	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.1_s3
smote_plain	target_only	mmd	in_domain	0.1	42	manual_20260503_140916	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.1_s42
smote_plain	target_only	mmd	in_domain	0.1	512	manual_20260504_121919	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.1_s512
smote_plain	target_only	mmd	in_domain	0.1	7	manual_20260504_111907	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.1_s7
smote_plain	target_only	mmd	in_domain	0.1	999	manual_20260504_215557	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.1_s999
smote_plain	target_only	mmd	in_domain	0.5	0	manual_20260505_041900	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.5_s0
smote_plain	target_only	mmd	in_domain	0.5	123	manual_20260503_180741	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.5_s123
smote_plain	target_only	mmd	in_domain	0.5	13	manual_20260504_114916	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.5_s13
smote_plain	target_only	mmd	in_domain	0.5	1337	manual_20260504_124925	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.5_s1337
smote_plain	target_only	mmd	in_domain	0.5	2024	manual_20260504_215757	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.5_s2024
smote_plain	target_only	mmd	in_domain	0.5	256	manual_20260504_121920	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.5_s256
smote_plain	target_only	mmd	in_domain	0.5	3	manual_20260504_111908	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.5_s3
smote_plain	target_only	mmd	in_domain	0.5	42	manual_20260503_153356	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.5_s42
smote_plain	target_only	mmd	in_domain	0.5	512	manual_20260504_121921	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.5_s512
smote_plain	target_only	mmd	in_domain	0.5	7	manual_20260504_111906	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.5_s7
smote_plain	target_only	mmd	in_domain	0.5	999	manual_20260504_124925	smote_plain_knn_mmd_in_domain_target_only_split2_ratio0.5_s999
smote_plain	target_only	mmd	out_domain	0.1	0	manual_20260504_012557	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.1_s0
smote_plain	target_only	mmd	out_domain	0.1	1	manual_20260506_173924	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.1_s1
smote_plain	target_only	mmd	out_domain	0.1	123	manual_20260503_162931	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.1_s123
smote_plain	target_only	mmd	out_domain	0.1	13	manual_20260504_005146	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.1_s13
smote_plain	target_only	mmd	out_domain	0.1	1337	manual_20260504_194152	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.1_s1337
smote_plain	target_only	mmd	out_domain	0.1	2024	manual_20260504_071100	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.1_s2024
smote_plain	target_only	mmd	out_domain	0.1	256	manual_20260504_015205	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.1_s256
smote_plain	target_only	mmd	out_domain	0.1	3	manual_20260503_232327	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.1_s3
smote_plain	target_only	mmd	out_domain	0.1	42	manual_20260503_153255	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.1_s42
smote_plain	target_only	mmd	out_domain	0.1	512	manual_20260504_015606	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.1_s512
smote_plain	target_only	mmd	out_domain	0.1	7	manual_20260504_055842	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.1_s7
smote_plain	target_only	mmd	out_domain	0.1	999	manual_20260504_025554	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.1_s999
smote_plain	target_only	mmd	out_domain	0.5	0	manual_20260504_032803	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.5_s0
smote_plain	target_only	mmd	out_domain	0.5	1	manual_20260506_182234	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.5_s1
smote_plain	target_only	mmd	out_domain	0.5	123	manual_20260503_170304	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.5_s123
smote_plain	target_only	mmd	out_domain	0.5	13	manual_20260504_005246	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.5_s13
smote_plain	target_only	mmd	out_domain	0.5	1337	manual_20260504_103256	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.5_s1337
smote_plain	target_only	mmd	out_domain	0.5	2024	manual_20260504_034137	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.5_s2024
smote_plain	target_only	mmd	out_domain	0.5	256	manual_20260504_080615	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.5_s256
smote_plain	target_only	mmd	out_domain	0.5	3	manual_20260503_233329	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.5_s3
smote_plain	target_only	mmd	out_domain	0.5	42	manual_20260503_155257	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.5_s42
smote_plain	target_only	mmd	out_domain	0.5	512	manual_20260504_091335	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.5_s512
smote_plain	target_only	mmd	out_domain	0.5	7	manual_20260504_000834	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.5_s7
smote_plain	target_only	mmd	out_domain	0.5	999	manual_20260504_030456	smote_plain_knn_mmd_out_domain_target_only_split2_ratio0.5_s999
smote_plain	target_only	wasserstein	in_domain	0.1	0	manual_20260506_030120	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.1_s0
smote_plain	target_only	wasserstein	in_domain	0.1	1	manual_20260506_030119	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.1_s1
smote_plain	target_only	wasserstein	in_domain	0.1	13	manual_20260506_113334	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.1_s13
smote_plain	target_only	wasserstein	in_domain	0.1	1337	manual_20260506_053220	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.1_s1337
smote_plain	target_only	wasserstein	in_domain	0.1	256	manual_20260506_050213	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.1_s256
smote_plain	target_only	wasserstein	in_domain	0.1	3	manual_20260506_033125	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.1_s3
smote_plain	target_only	wasserstein	in_domain	0.1	42	manual_20260506_043138	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.1_s42
smote_plain	target_only	wasserstein	in_domain	0.1	512	manual_20260506_050214	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.1_s512
smote_plain	target_only	wasserstein	in_domain	0.1	7	manual_20260506_033124	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.1_s7
smote_plain	target_only	wasserstein	in_domain	0.1	999	manual_20260506_053222	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.1_s999
smote_plain	target_only	wasserstein	in_domain	0.5	0	manual_20260506_030120	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.5_s0
smote_plain	target_only	wasserstein	in_domain	0.5	1	manual_20260506_173754	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.5_s1
smote_plain	target_only	wasserstein	in_domain	0.5	123	manual_20260506_050213	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.5_s123
smote_plain	target_only	wasserstein	in_domain	0.5	13	manual_20260506_043137	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.5_s13
smote_plain	target_only	wasserstein	in_domain	0.5	1337	manual_20260506_053220	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.5_s1337
smote_plain	target_only	wasserstein	in_domain	0.5	2024	manual_20260506_060233	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.5_s2024
smote_plain	target_only	wasserstein	in_domain	0.5	256	manual_20260506_050214	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.5_s256
smote_plain	target_only	wasserstein	in_domain	0.5	3	manual_20260506_033125	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.5_s3
smote_plain	target_only	wasserstein	in_domain	0.5	42	manual_20260506_043207	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.5_s42
smote_plain	target_only	wasserstein	in_domain	0.5	999	manual_20260506_053220	smote_plain_knn_wasserstein_in_domain_target_only_split2_ratio0.5_s999
smote_plain	target_only	wasserstein	out_domain	0.1	0	manual_20260506_102916	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.1_s0
smote_plain	target_only	wasserstein	out_domain	0.1	1	manual_20260505_165536	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.1_s1
smote_plain	target_only	wasserstein	out_domain	0.1	123	manual_20260505_182856	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.1_s123
smote_plain	target_only	wasserstein	out_domain	0.1	13	manual_20260505_175849	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.1_s13
smote_plain	target_only	wasserstein	out_domain	0.1	1337	manual_20260506_052047	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.1_s1337
smote_plain	target_only	wasserstein	out_domain	0.1	2024	manual_20260505_195919	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.1_s2024
smote_plain	target_only	wasserstein	out_domain	0.1	256	manual_20260505_185903	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.1_s256
smote_plain	target_only	wasserstein	out_domain	0.1	3	manual_20260505_172842	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.1_s3
smote_plain	target_only	wasserstein	out_domain	0.1	42	manual_20260505_182857	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.1_s42
smote_plain	target_only	wasserstein	out_domain	0.1	512	manual_20260505_185903	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.1_s512
smote_plain	target_only	wasserstein	out_domain	0.1	7	manual_20260506_005453	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.1_s7
smote_plain	target_only	wasserstein	out_domain	0.1	999	manual_20260505_192912	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.1_s999
smote_plain	target_only	wasserstein	out_domain	0.5	0	manual_20260505_165536	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.5_s0
smote_plain	target_only	wasserstein	out_domain	0.5	1	manual_20260506_003550	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.5_s1
smote_plain	target_only	wasserstein	out_domain	0.5	123	manual_20260506_051345	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.5_s123
smote_plain	target_only	wasserstein	out_domain	0.5	13	manual_20260505_175849	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.5_s13
smote_plain	target_only	wasserstein	out_domain	0.5	1337	manual_20260506_011928	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.5_s1337
smote_plain	target_only	wasserstein	out_domain	0.5	2024	manual_20260505_195918	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.5_s2024
smote_plain	target_only	wasserstein	out_domain	0.5	256	manual_20260505_185902	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.5_s256
smote_plain	target_only	wasserstein	out_domain	0.5	3	manual_20260505_172842	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.5_s3
smote_plain	target_only	wasserstein	out_domain	0.5	42	manual_20260505_182857	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.5_s42
smote_plain	target_only	wasserstein	out_domain	0.5	512	manual_20260505_192911	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.5_s512
smote_plain	target_only	wasserstein	out_domain	0.5	7	manual_20260505_175849	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.5_s7
smote_plain	target_only	wasserstein	out_domain	0.5	999	manual_20260505_192912	smote_plain_knn_wasserstein_out_domain_target_only_split2_ratio0.5_s999
undersample	mixed	dtw	in_domain	0.1	0	manual_20260505_095326	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.1_s0
undersample	mixed	dtw	in_domain	0.1	1	manual_20260505_151514	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.1_s1
undersample	mixed	dtw	in_domain	0.1	123	manual_20260505_112348	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.1_s123
undersample	mixed	dtw	in_domain	0.1	13	manual_20260505_105340	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.1_s13
undersample	mixed	dtw	in_domain	0.1	1337	manual_20260506_000943	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.1_s1337
undersample	mixed	dtw	in_domain	0.1	2024	manual_20260506_021641	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.1_s2024
undersample	mixed	dtw	in_domain	0.1	256	manual_20260505_115355	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.1_s256
undersample	mixed	dtw	in_domain	0.1	3	manual_20260505_102333	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.1_s3
undersample	mixed	dtw	in_domain	0.1	42	manual_20260506_004622	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.1_s42
undersample	mixed	dtw	in_domain	0.1	512	manual_20260505_115355	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.1_s512
undersample	mixed	dtw	in_domain	0.1	7	manual_20260505_155021	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.1_s7
undersample	mixed	dtw	in_domain	0.1	999	manual_20260505_122403	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.1_s999
undersample	mixed	dtw	in_domain	0.5	0	manual_20260506_003217	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.5_s0
undersample	mixed	dtw	in_domain	0.5	1	manual_20260505_102333	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.5_s1
undersample	mixed	dtw	in_domain	0.5	123	manual_20260506_022844	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.5_s123
undersample	mixed	dtw	in_domain	0.5	13	manual_20260505_105340	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.5_s13
undersample	mixed	dtw	in_domain	0.5	1337	manual_20260505_125410	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.5_s1337
undersample	mixed	dtw	in_domain	0.5	2024	manual_20260505_132417	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.5_s2024
undersample	mixed	dtw	in_domain	0.5	256	manual_20260505_115357	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.5_s256
undersample	mixed	dtw	in_domain	0.5	3	manual_20260505_102334	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.5_s3
undersample	mixed	dtw	in_domain	0.5	42	manual_20260505_160624	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.5_s42
undersample	mixed	dtw	in_domain	0.5	512	manual_20260505_172410	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.5_s512
undersample	mixed	dtw	in_domain	0.5	7	manual_20260505_105340	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.5_s7
undersample	mixed	dtw	in_domain	0.5	999	manual_20260506_024016	undersample_rus_knn_dtw_in_domain_mixed_split2_ratio0.5_s999
undersample	mixed	dtw	out_domain	0.1	0	manual_20260504_232120	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.1_s0
undersample	mixed	dtw	out_domain	0.1	1	manual_20260504_235125	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.1_s1
undersample	mixed	dtw	out_domain	0.1	123	manual_20260505_012147	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.1_s123
undersample	mixed	dtw	out_domain	0.1	13	manual_20260505_005139	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.1_s13
undersample	mixed	dtw	out_domain	0.1	1337	manual_20260505_025210	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.1_s1337
undersample	mixed	dtw	out_domain	0.1	2024	manual_20260505_032216	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.1_s2024
undersample	mixed	dtw	out_domain	0.1	256	manual_20260505_012147	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.1_s256
undersample	mixed	dtw	out_domain	0.1	3	manual_20260504_235126	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.1_s3
undersample	mixed	dtw	out_domain	0.1	42	manual_20260505_005140	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.1_s42
undersample	mixed	dtw	out_domain	0.1	512	manual_20260505_015154	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.1_s512
undersample	mixed	dtw	out_domain	0.1	7	manual_20260505_002132	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.1_s7
undersample	mixed	dtw	out_domain	0.1	999	manual_20260505_022201	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.1_s999
undersample	mixed	dtw	out_domain	0.5	0	manual_20260505_054652	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.5_s0
undersample	mixed	dtw	out_domain	0.5	1	manual_20260504_235124	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.5_s1
undersample	mixed	dtw	out_domain	0.5	123	manual_20260505_012147	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.5_s123
undersample	mixed	dtw	out_domain	0.5	13	manual_20260505_005140	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.5_s13
undersample	mixed	dtw	out_domain	0.5	1337	manual_20260505_025210	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.5_s1337
undersample	mixed	dtw	out_domain	0.5	2024	manual_20260505_180920	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.5_s2024
undersample	mixed	dtw	out_domain	0.5	256	manual_20260506_080849	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.5_s256
undersample	mixed	dtw	out_domain	0.5	3	manual_20260504_235125	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.5_s3
undersample	mixed	dtw	out_domain	0.5	42	manual_20260505_064134	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.5_s42
undersample	mixed	dtw	out_domain	0.5	512	manual_20260505_072614	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.5_s512
undersample	mixed	dtw	out_domain	0.5	7	manual_20260505_002132	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.5_s7
undersample	mixed	dtw	out_domain	0.5	999	manual_20260505_083134	undersample_rus_knn_dtw_out_domain_mixed_split2_ratio0.5_s999
undersample	mixed	mmd	in_domain	0.1	0	manual_20260504_131932	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.1_s0
undersample	mixed	mmd	in_domain	0.1	1	manual_20260504_220430	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.1_s1
undersample	mixed	mmd	in_domain	0.1	123	manual_20260505_081259	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.1_s123
undersample	mixed	mmd	in_domain	0.1	13	manual_20260504_141941	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.1_s13
undersample	mixed	mmd	in_domain	0.1	1337	manual_20260505_010944	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.1_s1337
undersample	mixed	mmd	in_domain	0.1	2024	manual_20260505_090442	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.1_s2024
undersample	mixed	mmd	in_domain	0.1	256	manual_20260504_151952	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.1_s256
undersample	mixed	mmd	in_domain	0.1	3	manual_20260504_134936	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.1_s3
undersample	mixed	mmd	in_domain	0.1	42	manual_20260504_144947	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.1_s42
undersample	mixed	mmd	in_domain	0.1	512	manual_20260504_233622	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.1_s512
undersample	mixed	mmd	in_domain	0.1	7	manual_20260504_222905	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.1_s7
undersample	mixed	mmd	in_domain	0.1	999	manual_20260504_154959	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.1_s999
undersample	mixed	mmd	in_domain	0.5	0	manual_20260504_131932	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.5_s0
undersample	mixed	mmd	in_domain	0.5	1	manual_20260504_134936	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.5_s1
undersample	mixed	mmd	in_domain	0.5	123	manual_20260505_124408	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.5_s123
undersample	mixed	mmd	in_domain	0.5	13	manual_20260505_232534	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.5_s13
undersample	mixed	mmd	in_domain	0.5	1337	manual_20260504_165012	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.5_s1337
undersample	mixed	mmd	in_domain	0.5	2024	manual_20260504_172018	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.5_s2024
undersample	mixed	mmd	in_domain	0.5	256	manual_20260504_151952	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.5_s256
undersample	mixed	mmd	in_domain	0.5	3	manual_20260504_134936	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.5_s3
undersample	mixed	mmd	in_domain	0.5	42	manual_20260504_144947	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.5_s42
undersample	mixed	mmd	in_domain	0.5	512	manual_20260504_154958	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.5_s512
undersample	mixed	mmd	in_domain	0.5	7	manual_20260504_141941	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.5_s7
undersample	mixed	mmd	in_domain	0.5	999	manual_20260505_084808	undersample_rus_knn_mmd_in_domain_mixed_split2_ratio0.5_s999
undersample	mixed	mmd	out_domain	0.1	0	manual_20260504_043350	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.1_s0
undersample	mixed	mmd	out_domain	0.1	1	manual_20260504_054709	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.1_s1
undersample	mixed	mmd	out_domain	0.1	123	manual_20260504_122050	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.1_s123
undersample	mixed	mmd	out_domain	0.1	13	manual_20260504_093541	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.1_s13
undersample	mixed	mmd	out_domain	0.1	1337	manual_20260504_233921	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.1_s1337
undersample	mixed	mmd	out_domain	0.1	2024	manual_20260505_004137	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.1_s2024
undersample	mixed	mmd	out_domain	0.1	256	manual_20260504_145117	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.1_s256
undersample	mixed	mmd	out_domain	0.1	3	manual_20260504_082821	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.1_s3
undersample	mixed	mmd	out_domain	0.1	42	manual_20260504_132431	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.1_s42
undersample	mixed	mmd	out_domain	0.1	512	manual_20260504_193320	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.1_s512
undersample	mixed	mmd	out_domain	0.1	7	manual_20260504_074839	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.1_s7
undersample	mixed	mmd	out_domain	0.1	999	manual_20260504_162937	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.1_s999
undersample	mixed	mmd	out_domain	0.5	0	manual_20260504_080916	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.5_s0
undersample	mixed	mmd	out_domain	0.5	1	manual_20260504_054939	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.5_s1
undersample	mixed	mmd	out_domain	0.5	123	manual_20260504_134004	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.5_s123
undersample	mixed	mmd	out_domain	0.5	13	manual_20260504_103658	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.5_s13
undersample	mixed	mmd	out_domain	0.5	1337	manual_20260504_183937	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.5_s1337
undersample	mixed	mmd	out_domain	0.5	2024	manual_20260505_041559	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.5_s2024
undersample	mixed	mmd	out_domain	0.5	256	manual_20260504_152423	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.5_s256
undersample	mixed	mmd	out_domain	0.5	3	manual_20260504_090803	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.5_s3
undersample	mixed	mmd	out_domain	0.5	42	manual_20260504_201530	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.5_s42
undersample	mixed	mmd	out_domain	0.5	512	manual_20260504_211116	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.5_s512
undersample	mixed	mmd	out_domain	0.5	7	manual_20260504_084728	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.5_s7
undersample	mixed	mmd	out_domain	0.5	999	manual_20260504_172048	undersample_rus_knn_mmd_out_domain_mixed_split2_ratio0.5_s999
undersample	mixed	wasserstein	in_domain	0.1	0	manual_20260506_060233	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s0
undersample	mixed	wasserstein	in_domain	0.1	1	manual_20260506_063231	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s1
undersample	mixed	wasserstein	in_domain	0.1	123	manual_20260506_133222	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s123
undersample	mixed	wasserstein	in_domain	0.1	13	manual_20260506_130417	undersample_rus_knn_wasserstein_in_domain_mixed_split2_ratio0.1_s13
